iter	Logloss
369	0.2985221107
370	0.2985100506
371	0.2985011828
372	0.2984930851
373	0.2984818723
374	0.2984749977
375	0.2984682904
376	0.2984601688
377	0.2984572328
378	0.298449672
379	0.2984431675
380	0.2984331299
381	0.298426751
382	0.2984238388
383	0.2984174895
384	0.2984070701
385	0.2983957322
386	0.2983872524
387	0.298375771
388	0.2983668076
389	0.2983598736
390	0.2983485653
391	0.298342198
392	0.2983343805
393	0.2983261097
394	0.2983135242
395	0.2983077537
396	0.2983046507
397	0.298297103
398	0.29828737
399	0.2982760077
400	0.2982696762
401	0.2982560288
402	0.2982515713
403	0.2982426199
404	0.2982331853
405	0.2982263105
406	0.2982183082
407	0.2982142205
408	0.2982058302
409	0.298199105
410	0.2981915263
411	0.2981875819
412	0.2981809938
413	0.2981760109
414	0.2981732778
415	0.2981646968
416	0.2981563064
417	0.2981494916
418	0.2981491037
419	0.2981427183
420	0.2981388394
421	0.2981306224
422	0.2981223576
423	0.2981127979
424	0.2981032381
425	0.2980947582
426	0.2980863732
427	0.2980793611
428	0.2980704226
429	0.2980619967
430	0.2980563158
431	0.2980456282
432	0.2980394041
433	0.2980278507
434	0.2980192577
435	0.2980123295
436	0.2980047745
437	0.2979970469
438	0.2979922849
439	0.2979857684
440	0.2979789234
441	0.2979642196
442	0.2979567006
443	0.2979509122
444	0.2979479582
445	0.2979429276
446	0.2979389712
447	0.2979335948
448	0.2979221612
449	0.2979128872
450	0.2979016387
451	0.2978964352
452	0.2978891313
453	0.2978799176
454	0.2978710142
455	0.2978636263
456	0.2978560898
457	0.297850373
458	0.2978420484
459	0.2978343266
460	0.2978250948
461	0.297823406
462	0.2978156955
463	0.2977970714
464	0.2977840325
465	0.2977804221
466	0.2977751766
467	0.297775093
468	0.2977671086
469	0.2977640294
470	0.2977575367
471	0.2977473079
472	0.2977410897
473	0.2977278063
474	0.2977216239
475	0.2977145654
476	0.297706903
477	0.297702123
478	0.2976945504
479	0.2976897288
480	0.2976868762
481	0.2976809144
482	0.2976731627
483	0.2976692065
484	0.2976591155
485	0.2976544189
486	0.297650558
487	0.2976453007
488	0.2976353828
489	0.2976286575
490	0.2976159109
491	0.2976088155
492	0.2976045905
493	0.297593384
494	0.2975848264
495	0.2975773553
496	0.2975662378
497	0.2975565225
498	0.2975487171
499	0.2975426124
500	0.2975368954
501	0.2975281395
502	0.2975237236
503	0.2975187825
504	0.2975123257
505	0.2975033388
506	0.2974929195
507	0.2974879425
508	0.2974811695
509	0.297473758
510	0.2974683874
511	0.297460968
512	0.2974532831
513	0.2974473036
514	0.2974417658
515	0.2974364547
516	0.2974275215
517	0.2974223953
518	0.2974136227
519	0.2974071243
520	0.2973988834
521	0.2973913762
522	0.2973809332
523	0.2973734799
524	0.297364839
525	0.2973583941
526	0.297354754
527	0.2973459282
528	0.2973418226
529	0.2973340771
530	0.2973301028
531	0.2973239145
532	0.2973105825
533	0.2972986472
534	0.2972878583
535	0.2972797963
536	0.2972755414
537	0.2972682674
538	0.2972593636
539	0.297253796
540	0.2972466887
541	0.2972363115
542	0.2972252538
543	0.2972201636
544	0.2972135696
545	0.2972028757
546	0.2971965075
547	0.2971868103
548	0.2971802226
549	0.2971720887
550	0.2971654051
551	0.2971597483
552	0.2971549384
553	0.2971472461
554	0.2971385997
555	0.2971321072
556	0.2971269751
557	0.2971213538
558	0.2971093712
559	0.2971074557
560	0.2971042332
561	0.2970975736
562	0.2970903709
563	0.2970863412
564	0.2970769362
565	0.2970711894
566	0.2970631871
567	0.2970574703
568	0.2970464306
569	0.2970398545
570	0.2970356772
571	0.2970264815
572	0.2970162473
573	0.2970050826
574	0.2969984528
575	0.2969880992
576	0.2969813798
577	0.2969760152
578	0.2969709428
579	0.2969653452
580	0.2969587632
581	0.2969533208
582	0.2969462793
583	0.2969300537
584	0.2969276131
585	0.2969178622
586	0.2969136133
587	0.2969047994
588	0.2968948094
589	0.2968858998
590	0.2968797234
591	0.2968743945
592	0.2968634504
593	0.2968619169
594	0.2968543145
595	0.2968480011
596	0.2968396943
597	0.2968277357
598	0.2968187844
599	0.2968156453
600	0.2968066225
601	0.2967972829
602	0.2967891075
603	0.2967804012
604	0.2967762121
605	0.296767619
606	0.2967607922
607	0.2967547529
608	0.2967484453
609	0.2967388139
610	0.2967288305
611	0.2967201957
612	0.2967162869
613	0.2967118948
614	0.2967045489
615	0.2966980085
616	0.2966882756
617	0.2966822007
618	0.2966705462
619	0.2966661781
620	0.2966621857
621	0.2966550723
622	0.2966506324
623	0.2966438235
624	0.2966349498
625	0.2966281528
626	0.2966223226
627	0.2966162656
628	0.2966082331
629	0.2966035843
630	0.2965989716
631	0.2965911244
632	0.2965856463
633	0.2965777635
634	0.2965747021
635	0.2965658523
636	0.2965568294
637	0.2965498118
638	0.2965447035
639	0.2965341644
640	0.2965290861
641	0.2965244793
642	0.2965196218
643	0.2965123772
644	0.296502912
645	0.2964942951
646	0.2964849199
647	0.2964768458
648	0.2964674828
649	0.2964623508
650	0.2964585077
651	0.2964530116
652	0.296447044
653	0.2964403725
654	0.2964323762
655	0.2964255315
656	0.2964179887
657	0.2964117944
658	0.2964086017
659	0.2964028493
660	0.296393522
661	0.2963886045
662	0.2963827146
663	0.2963770933
664	0.2963695563
665	0.2963574363
666	0.2963531337
667	0.2963444808
668	0.2963375826
669	0.296332552
670	0.2963237621
671	0.2963163029
672	0.2963133132
673	0.296302709
674	0.2962937636
675	0.2962874024
676	0.2962772934
677	0.2962673755
678	0.2962588658
679	0.2962540619
680	0.2962472828
681	0.296237616
682	0.2962296853
683	0.2962231393
684	0.2962163185
685	0.2962087105
686	0.2961975394
687	0.2961895608
688	0.2961849122
689	0.2961773874
690	0.2961761939
691	0.2961692118
692	0.2961661743
693	0.2961580168
694	0.2961468456
695	0.2961406092
696	0.2961378582
697	0.2961294677
698	0.2961219904
699	0.2961176458
700	0.2961121199
701	0.2961068225
702	0.2961004611
703	0.2960955082
704	0.2960902809
705	0.296078769
706	0.2960724435
707	0.2960673175
708	0.2960616306
709	0.2960524107
710	0.2960482394
711	0.296041782
712	0.2960318574
713	0.296023503
714	0.2960129407
715	0.2960087338
716	0.2959977538
717	0.2959919833
718	0.2959906525
719	0.2959848999
720	0.2959819223
721	0.2959777689
722	0.2959722195
723	0.2959663233
724	0.2959595144
725	0.2959547585
726	0.2959463979
727	0.2959412358
728	0.2959325353
729	0.2959240317
730	0.295917915
731	0.2959132962
732	0.2959058308
733	0.2959023756
734	0.2958913179
735	0.2958864664
736	0.2958794844
737	0.2958738988
738	0.2958690532
739	0.2958681104
740	0.2958508465
741	0.2958433335
742	0.2958353847
743	0.2958267617
744	0.2958189682
745	0.2958119146
746	0.2958054041
747	0.2958014238
748	0.2957972048
749	0.2957932722
750	0.29578561
751	0.2957804601
752	0.2957764201
753	0.2957659233
754	0.2957625817
755	0.2957571633
756	0.2957518641
757	0.2957435516
758	0.2957374589
759	0.2957303337
760	0.295726789
761	0.2957238351
762	0.2957177123
763	0.2957113331
764	0.2957044711
765	0.2956998643
766	0.2956965583
767	0.2956893437
768	0.2956825826
769	0.2956791036
770	0.2956723068
771	0.2956648116
772	0.2956572627
773	0.2956498809
774	0.2956368062
775	0.2956320858
776	0.2956273296
777	0.2956212964
778	0.2956156333
779	0.2956096777
780	0.2956061274
781	0.2956009894
782	0.2955930526
783	0.2955906539
784	0.2955851277
785	0.2955768769
786	0.2955678004
787	0.2955623044
788	0.2955542065
789	0.2955493492
790	0.295540768
791	0.2955328552
792	0.2955259092
793	0.2955193211
794	0.2955132642
795	0.2955077622
796	0.2955040265
797	0.2954912206
798	0.2954878849
799	0.2954818281
800	0.2954762067
801	0.2954678163
802	0.295458537
803	0.2954562515
804	0.2954514775
805	0.2954420369
806	0.2954341897
807	0.2954276793
808	0.295423323
809	0.295417517
810	0.2954108515
811	0.2954050152
812	0.2953977943
813	0.2953935694
814	0.2953884197
815	0.2953842365
816	0.2953811394
817	0.2953728087
818	0.2953656895
819	0.2953607829
820	0.2953535619
821	0.295345321
822	0.2953344004
823	0.2953278661
824	0.295321296
825	0.2953159492
826	0.2953078156
827	0.295305554
828	0.2952992405
829	0.2952932075
830	0.2952825079
831	0.2952771737
832	0.2952719761
833	0.295265376
834	0.2952588357
835	0.295257308
836	0.2952528562
837	0.295249401
838	0.2952419418
839	0.2952366603
840	0.2952332111
841	0.2952234604
842	0.2952169976
843	0.2952123785
844	0.2952071571
845	0.2952023115
846	0.2951988683
847	0.2951952519
848	0.2951822429
849	0.2951731247
850	0.2951644181
851	0.2951610047
852	0.2951490639
853	0.2951426906
854	0.2951362754
855	0.2951251998
856	0.2951177522
857	0.2951146314
858	0.2951096487
859	0.2951029651
860	0.295096908
861	0.2950897052
862	0.2950839048
863	0.2950770124
864	0.2950735753
865	0.295069613
866	0.2950658057
867	0.2950585971
868	0.295050356
869	0.2950465905
870	0.2950465905
871	0.2950381524
872	0.2950345361
873	0.2950268202
874	0.2950175885
875	0.2950068292
876	0.2950001098
877	0.2949900843
878	0.2949820223
879	0.2949763234
880	0.2949684999
881	0.2949650686
882	0.2949589106
883	0.2949546855
884	0.2949502814
885	0.2949411751
886	0.2949397787
887	0.2949356194
888	0.2949302606
889	0.2949240485
890	0.2949205933
891	0.2949148406
892	0.2949094102
893	0.2949016286
894	0.2948960551
895	0.2948890669
896	0.2948838455
897	0.2948764398
898	0.2948691654
899	0.2948640395
900	0.2948592059
901	0.2948550287
902	0.2948476469
903	0.294845612
904	0.2948399373
905	0.2948321617
906	0.2948280141
907	0.2948221357
908	0.2948133396
909	0.2948075688
910	0.2948006943
911	0.2947970124
912	0.2947935214
913	0.2947889325
914	0.294785698
915	0.2947821625
916	0.2947752344
917	0.2947679003
918	0.2947602142
919	0.2947548852
920	0.2947482852
921	0.2947435053
922	0.2947346792
923	0.2947309019
924	0.294722983
925	0.2947166396
926	0.2947116091
927	0.2947058145
928	0.294698779
929	0.2946923998
930	0.2946867007
931	0.2946822908
932	0.2946765978
933	0.2946717942
934	0.2946673007
935	0.2946631054
936	0.2946602289
937	0.2946538676
938	0.2946480075
939	0.2946400887
940	0.2946353685
941	0.2946291502
942	0.2946228546
943	0.294618409
944	0.2946136945
945	0.2946061875
946	0.2946001664
947	0.2945891445
948	0.2945871513
949	0.2945833383
950	0.2945769531
951	0.2945703589
952	0.2945635205
953	0.2945602502
954	0.2945564848
955	0.2945504037
956	0.2945458088
957	0.2945422284
958	0.2945335817
959	0.2945273278
960	0.2945159301
961	0.294511562
962	0.2945053595
963	0.2944918555
964	0.2944795029
965	0.294469961
966	0.2944696328
967	0.294467401
968	0.2944595175
969	0.2944569695
970	0.2944519986
971	0.294450083
972	0.2944430595
973	0.2944393179
974	0.2944317571
975	0.2944302593
976	0.2944258494
977	0.2944206338
978	0.294413073
979	0.294407941
980	0.2943980709
981	0.2943945679
982	0.2943858136
983	0.2943817914
984	0.2943745767
985	0.2943685316
986	0.2943621225
987	0.2943560001
988	0.2943482901
989	0.2943458196
990	0.2943435815
991	0.294334982
992	0.294332762
993	0.294326383
994	0.2943095667
995	0.2943035632
996	0.294293353
997	0.2942895159
998	0.2942828624
999	0.2942783748
